source,name_key,normalized_key,count,latin_binomial,original_name_keys,samples,normalized_samples
lnhpd,"rhus glabra","rhus glabra",1,true,"rhus glabra","Rhus glabra","rhus glabra"
lnhpd,"shark liver oil","shark liver oil",1,false,"shark liver oil","Shark Liver Oil","shark liver oil"
lnhpd,"3 pyridinecarboxylic acid","3 pyridinecarboxylic acid",1,true,"3 pyridinecarboxylic acid","3-Pyridinecarboxylic acid","3 pyridinecarboxylic acid"
lnhpd,"mandragora officinarum","mandragora officinarum",1,true,"mandragora officinarum","Mandragora officinarum","mandragora officinarum"
lnhpd,"bonplandia trifoliata","bonplandia trifoliata",1,true,"bonplandia trifoliata","Bonplandia trifoliata","bonplandia trifoliata"
lnhpd,"inositol nicotinate","inositol nicotinate",1,false,"inositol nicotinate","Inositol Nicotinate","inositol nicotinate"
lnhpd,"solanum nigrum","solanum nigrum",1,true,"solanum nigrum","Solanum nigrum","solanum nigrum"
lnhpd,"oleum oenothera biennis","oleum oenothera biennis",1,true,"oleum oenothera biennis oil","Oleum oenothera biennis (oil)","oleum oenothera biennis"
lnhpd,"arundo mauritanica","arundo mauritanica",1,true,"arundo mauritanica","Arundo mauritanica","arundo mauritanica"
lnhpd,"palmaria palmata","palmaria palmata",1,true,"palmaria palmata","Palmaria palmata","palmaria palmata"
lnhpd,"2 hydroxybenzoic acid","2 hydroxybenzoic acid",1,false,"2 hydroxybenzoic acid","2-Hydroxybenzoic Acid","2 hydroxybenzoic acid"
lnhpd,"dl alpha tocopheryl acetate","dl alpha tocopheryl acetate",1,false,"dl alpha tocopheryl acetate","DL-alpha Tocopheryl Acetate","dl alpha tocopheryl acetate"
lnhpd,"turnera diffusa var aphrodisiaca","turnera diffusa var aphrodisiaca",1,true,"turnera diffusa var aphrodisiaca","Turnera diffusa var. aphrodisiaca","turnera diffusa var aphrodisiaca"
lnhpd,"anemarrhena asphodeloides","anemarrhena asphodeloides",1,true,"anemarrhena asphodeloides","Anemarrhena asphodeloides","anemarrhena asphodeloides"
lnhpd,"rubia tinctorum","rubia tinctorum",1,true,"rubia tinctorum","Rubia tinctorum","rubia tinctorum"
lnhpd,"ruta","ruta",1,false,"ruta","Ruta","ruta"
lnhpd,"massa pinelliae fermentata","massa pinelliae fermentata",1,true,"massa pinelliae fermentata","Massa pinelliae fermentata","massa pinelliae fermentata"
lnhpd,"anogeissus latifolia","anogeissus latifolia",1,true,"anogeissus latifolia","Anogeissus latifolia","anogeissus latifolia"
lnhpd,"prunus persica","prunus persica",1,true,"prunus persica","Prunus persica","prunus persica"
lnhpd,"causticum","causticum",1,false,"causticum","Causticum","causticum"
lnhpd,"collinsonia canadensis","collinsonia canadensis",1,true,"collinsonia canadensis","Collinsonia canadensis","collinsonia canadensis"
lnhpd,"magnesia carbonica","magnesia carbonica",1,true,"magnesia carbonica","Magnesia carbonica","magnesia carbonica"
lnhpd,"gmelina arborea","gmelina arborea",1,true,"gmelina arborea","Gmelina arborea","gmelina arborea"
lnhpd,"pancreas suis","pancreas suis",1,true,"pancreas suis","Pancreas suis","pancreas suis"
lnhpd,"vetiveria zizanioides","vetiveria zizanioides",1,true,"vetiveria zizanioides","Vetiveria zizanioides","vetiveria zizanioides"
lnhpd,"ledebouriella seseloides","ledebouriella seseloides",1,true,"ledebouriella seseloides","Ledebouriella seseloides","ledebouriella seseloides"
lnhpd,"aesculus","aesculus",1,false,"aesculus","Aesculus","aesculus"
lnhpd,"platinum metallicum","platinum metallicum",1,true,"platinum metallicum","Platinum metallicum","platinum metallicum"
lnhpd,"dimorphandra mollis","dimorphandra mollis",1,true,"dimorphandra mollis","Dimorphandra mollis","dimorphandra mollis"
lnhpd,"aesculus hippocastanum","aesculus hippocastanum",1,true,"aesculus hippocastanum","Aesculus hippocastanum","aesculus hippocastanum"
lnhpd,"manganum phosphoricum","manganum phosphoricum",1,true,"manganum phosphoricum","Manganum phosphoricum","manganum phosphoricum"
lnhpd,"1 2 3 5 4 6 hexahydroxycyclohexane","1 2 3 5 4 6 hexahydroxycyclohexane",1,false,"1 2 3 5 4 6 hexahydroxycyclohexane","1,2,3,5/4,6- hexahydroxycyclohexane","1 2 3 5 4 6 hexahydroxycyclohexane"
lnhpd,"cyanocobalamin","cyanocobalamin",1,false,"cyanocobalamin","Cyanocobalamin","cyanocobalamin"
lnhpd,"porphyra umbilicalis","porphyra umbilicalis",1,true,"porphyra umbilicalis","Porphyra Umbilicalis","porphyra umbilicalis"
lnhpd,"amomum villosum","amomum villosum",1,true,"amomum villosum","Amomum villosum","amomum villosum"
lnhpd,"shark cartilage","shark cartilage",1,false,"shark cartilage","Shark Cartilage","shark cartilage"
lnhpd,"alisma orientale","alisma orientale",1,true,"alisma orientale","Alisma orientale","alisma orientale"
lnhpd,"equisetum hyemale","equisetum hyemale",1,true,"equisetum hyemale","Equisetum hyemale","equisetum hyemale"
lnhpd,"sophora tonkinensis","sophora tonkinensis",1,true,"sophora tonkinensis","Sophora tonkinensis","sophora tonkinensis"
lnhpd,"anthemis nobilis","anthemis nobilis",1,true,"anthemis nobilis","Anthemis nobilis","anthemis nobilis"
lnhpd,"gelatin","gelatin",1,false,"gelatin","Gelatin","gelatin"
lnhpd,"quercus robur flos","quercus robur flos",1,true,"quercus robur flos","Quercus robur-flos","quercus robur flos"
lnhpd,"caryophyllus","caryophyllus",1,false,"caryophyllus","Caryophyllus","caryophyllus"
lnhpd,"nelumbo nucifera","nelumbo nucifera",1,true,"nelumbo nucifera","Nelumbo nucifera","nelumbo nucifera"
lnhpd,"helonias dioica","helonias dioica",1,true,"helonias dioica","Helonias dioica","helonias dioica"
lnhpd,"radix rehmanniae glutinosae conquitae","radix rehmanniae glutinosae conquitae",1,false,"radix rehmanniae glutinosae conquitae","Radix Rehmanniae Glutinosae Conquitae","radix rehmanniae glutinosae conquitae"
lnhpd,"euphorbium officinarum","euphorbium officinarum",1,true,"euphorbium officinarum","Euphorbium officinarum","euphorbium officinarum"
lnhpd,"isatis indigotica","isatis indigotica",1,true,"isatis indigotica","Isatis indigotica","isatis indigotica"
lnhpd,"trimethylammonium l tartrate salt","trimethylammonium l tartrate salt",1,false,"2 hydroxyethyl trimethylammonium l tartrate salt 1 1","(2-Hydroxyethyl)trimethylammonium-L-(+)-tartrate salt (1:1)","trimethylammonium l tartrate salt"
lnhpd,"mahonia aquifolia","mahonia aquifolia",1,true,"mahonia aquifolia","Mahonia Aquifolia","mahonia aquifolia"
lnhpd,"abies balsamea","abies balsamea",1,true,"abies balsamea","Abies balsamea","abies balsamea"
lnhpd,"dl camphor","dl camphor",1,false,"dl camphor","DL-camphor","dl camphor"
lnhpd,"pyrus malus","pyrus malus",1,true,"pyrus malus","Pyrus Malus","pyrus malus"
lnhpd,"streptococcus salivarius subsp thermophilus","streptococcus salivarius subsp thermophilus",1,true,"streptococcus salivarius subsp thermophilus","Streptococcus salivarius subsp. thermophilus","streptococcus salivarius subsp thermophilus"
lnhpd,"china pubescens","china pubescens",1,true,"china pubescens","China pubescens","china pubescens"
lnhpd,"chlorophytum arundinaceum","chlorophytum arundinaceum",1,true,"chlorophytum arundinaceum","Chlorophytum arundinaceum","chlorophytum arundinaceum"
lnhpd,"3 o methyl d chiro inositol","3 o methyl d chiro inositol",1,false,"3 o methyl d chiro inositol","3-O-Methyl-D-chiro-inositol","3 o methyl d chiro inositol"
lnhpd,"typhonium flagelliforme","typhonium flagelliforme",1,true,"typhonium flagelliforme","Typhonium flagelliforme","typhonium flagelliforme"
lnhpd,"sodium chloride","sodium chloride",1,true,"sodium chloride","Sodium chloride","sodium chloride"
lnhpd,"filipendula ulmaria","filipendula ulmaria",1,true,"filipendula ulmaria","Filipendula ulmaria","filipendula ulmaria"
lnhpd,"ceanothus americanus","ceanothus americanus",1,true,"ceanothus americanus","Ceanothus americanus","ceanothus americanus"
lnhpd,"ubidecarenone","ubidecarenone",1,false,"ubidecarenone","Ubidecarenone","ubidecarenone"
lnhpd,"fragaria vesca","fragaria vesca",1,true,"fragaria vesca","Fragaria vesca","fragaria vesca"
lnhpd,"lilium brownii","lilium brownii",1,true,"lilium brownii","Lilium brownii","lilium brownii"
lnhpd,"ferrosoferric phosphate","ferrosoferric phosphate",1,true,"ferrosoferric phosphate","Ferrosoferric phosphate","ferrosoferric phosphate"
lnhpd,"apomorphinum hydrochloricum","apomorphinum hydrochloricum",1,true,"apomorphinum hydrochloricum","Apomorphinum hydrochloricum","apomorphinum hydrochloricum"
lnhpd,"bryonia cretica ssp dioica","bryonia cretica ssp dioica",1,true,"bryonia cretica ssp dioica","Bryonia cretica ssp dioica","bryonia cretica ssp dioica"
lnhpd,"antimonii sulphidum","antimonii sulphidum",1,true,"antimonii sulphidum","Antimonii sulphidum","antimonii sulphidum"
lnhpd,"maltodextrin","maltodextrin",1,false,"maltodextrin","Maltodextrin","maltodextrin"
lnhpd,"bismuthum subnitricum","bismuthum subnitricum",1,true,"bismuthum subnitricum","Bismuthum Subnitricum","bismuthum subnitricum"
lnhpd,"pimpinella anisum","pimpinella anisum",1,true,"pimpinella anisum","Pimpinella anisum","pimpinella anisum"
lnhpd,"pyrus communis","pyrus communis",1,true,"pyrus communis","Pyrus Communis","pyrus communis"
lnhpd,"cinnamomum camphora","cinnamomum camphora",1,true,"cinnamomum camphora","Cinnamomum camphora","cinnamomum camphora"
lnhpd,"holarrhena antidysenterica","holarrhena antidysenterica",1,true,"holarrhena antidysenterica","Holarrhena antidysenterica","holarrhena antidysenterica"
lnhpd,"turnera aphrodisiaca","turnera aphrodisiaca",1,true,"turnera aphrodisiaca","Turnera aphrodisiaca","turnera aphrodisiaca"
lnhpd,"hibiscus rosa sinensis","hibiscus rosa sinensis",1,true,"hibiscus rosa sinensis","Hibiscus rosa-sinensis","hibiscus rosa sinensis"
lnhpd,"quisqualis indica","quisqualis indica",1,true,"quisqualis indica","Quisqualis indica","quisqualis indica"
lnhpd,"grifola frondosa","grifola frondosa",1,true,"grifola frondosa","Grifola frondosa","grifola frondosa"
lnhpd,"rubus allegheniensis","rubus allegheniensis",1,true,"rubus allegheniensis","Rubus allegheniensis","rubus allegheniensis"
lnhpd,"prunus amygdalus","prunus amygdalus",1,true,"prunus amygdalus","Prunus amygdalus","prunus amygdalus"
lnhpd,"aminoacetic acid","aminoacetic acid",1,true,"aminoacetic acid","Aminoacetic acid","aminoacetic acid"
